customer_id,zone_id,customer_name,gender,age,signup_date,customer_segment,is_active,created_at
1772,33,Ansh Saxena,Male,50,2024-11-27,Family,True,2024-11-27
1773,33,Aman Verma,Male,42,2025-09-03,Family,True,2025-09-03
1774,32,Anjali Agarwal,Female,39,2025-06-06,Working Professional,True,2025-06-06
1775,37,Aman Goyal,Male,38,2024-03-24,Food Enthusiast,True,2024-03-24
1776,34,Manav Goyal,Male,26,2024-12-27,Working Professional,True,2024-12-27
1777,34,Tanya Khanna,Female,48,2024-03-18,Family,True,2024-03-18
1778,37,Sanya Kapoor,Female,55,2025-05-05,Family,True,2025-05-05
1779,32,Muskan Arora,Female,50,2024-10-31,Family,True,2024-10-31
1780,33,Tushar Chopra,Male,44,2025-08-18,Family,True,2025-08-18
1781,33,Riya Sharma,Female,43,2024-03-15,Family,True,2024-03-15
1782,33,Naman Khanna,Male,26,2024-10-04,Food Enthusiast,True,2024-10-04
1783,38,Arpit Malhotra,Male,37,2024-11-05,Food Enthusiast,True,2024-11-05
1784,33,Gaurav Mathur,Male,44,2025-05-29,Family,False,2025-05-29
1785,35,Laksh Kapoor,Male,25,2025-03-29,Food Enthusiast,True,2025-03-29
1786,32,Aryan Gupta,Male,32,2025-04-15,Working Professional,True,2025-04-15
1787,32,Raghav Singh,Male,26,2025-04-08,Working Professional,True,2025-04-08
1788,34,Sanya Tandon,Female,23,2024-03-19,Working Professional,False,2024-03-19
1789,33,Aryan Batra,Male,38,2024-01-27,Food Enthusiast,True,2024-01-27
1790,35,Nikita Tandon,Female,37,2024-08-30,Working Professional,True,2024-08-30
1791,39,Kunal Malhotra,Male,30,2024-11-04,Working Professional,True,2024-11-04
1792,36,Vivaan Agarwal,Male,40,2025-07-21,Working Professional,True,2025-07-21
1793,35,Tanya Arora,Female,39,2025-02-21,Working Professional,False,2025-02-21
1794,36,Sneha Gupta,Female,35,2025-12-10,Working Professional,True,2025-12-10
1795,39,Ishita Verma,Female,54,2024-08-10,Family,False,2024-08-10
1796,35,Mohit Agarwal,Male,37,2024-02-22,Working Professional,True,2024-02-22
1797,32,Rajat Agarwal,Male,30,2024-05-06,Working Professional,True,2024-05-06
1798,39,Tushar Agarwal,Male,36,2024-12-17,Working Professional,False,2024-12-17
1799,36,Rahul Malhotra,Male,27,2024-11-10,Working Professional,True,2024-11-10
1800,35,Pallavi Gupta,Female,27,2024-07-06,Working Professional,True,2024-07-06
1801,38,Raghav Gupta,Male,38,2025-12-12,Family,True,2025-12-12
1802,35,Naina Agarwal,Female,34,2025-10-21,Working Professional,True,2025-10-21
1803,34,Simran Kapoor,Female,42,2025-12-23,Food Enthusiast,True,2025-12-23
1804,32,Yuvraj Verma,Male,39,2024-05-01,Family,True,2024-05-01
1805,34,Kabir Batra,Male,20,2024-08-07,Student,True,2024-08-07
1806,38,Nikita Malhotra,Female,38,2025-10-05,Family,True,2025-10-05
1807,34,Adarsh Goyal,Male,25,2024-06-01,Student,True,2024-06-01
1808,34,Muskan Batra,Female,38,2024-03-05,Working Professional,True,2024-03-05
1809,35,Aditi Saxena,Female,27,2024-01-22,Working Professional,False,2024-01-22
1810,32,Mohit Saxena,Male,29,2025-08-18,Working Professional,True,2025-08-18
1811,38,Kabir Mathur,Male,23,2024-09-22,Working Professional,False,2024-09-22
1812,34,Vivaan Khanna,Male,39,2024-06-25,Working Professional,True,2024-06-25
1813,34,Manav Kapoor,Male,35,2025-02-26,Family,True,2025-02-26
1814,38,Mohit Tandon,Male,54,2024-04-23,Family,True,2024-04-23
1815,35,Laksh Singh,Male,46,2025-05-24,Family,True,2025-05-24
1816,37,Gaurav Tandon,Male,26,2025-10-04,Working Professional,True,2025-10-04
1817,32,Riya Gupta,Female,35,2025-01-25,Family,True,2025-01-25
1818,38,Simran Chopra,Female,32,2025-05-08,Working Professional,True,2025-05-08
1819,35,Ishita Sharma,Female,18,2024-07-14,Student,True,2024-07-14
1820,34,Diya Mathur,Female,18,2024-03-09,Student,True,2024-03-09
1821,32,Kritika Khanna,Female,32,2025-07-03,Working Professional,True,2025-07-03
1822,32,Rahul Singh,Male,37,2025-01-17,Working Professional,True,2025-01-17
1823,37,Ritika Malhotra,Female,18,2024-05-06,Student,True,2024-05-06
1824,35,Ritika Khanna,Female,24,2024-02-25,Working Professional,False,2024-02-25
1825,35,Aryan Sharma,Male,42,2024-07-14,Food Enthusiast,True,2024-07-14
1826,35,Rishabh Verma,Male,37,2024-10-04,Working Professional,True,2024-10-04
1827,39,Ishita Khanna,Female,27,2024-11-04,Working Professional,True,2024-11-04
1828,39,Kunal Agarwal,Male,37,2024-11-16,Family,True,2024-11-16
1829,39,Aditi Agarwal,Female,34,2025-12-16,Working Professional,False,2025-12-16
1830,34,Manav Sharma,Male,29,2024-12-02,Food Enthusiast,True,2024-12-02
1831,39,Ishita Kapoor,Female,35,2024-03-24,Working Professional,False,2024-03-24
1832,34,Shivani Goyal,Female,52,2024-11-28,Family,True,2024-11-28
1833,34,Ansh Batra,Male,30,2025-02-22,Working Professional,True,2025-02-22
1834,38,Pallavi Batra,Female,42,2025-07-29,Family,True,2025-07-29
1835,32,Kritika Malhotra,Female,35,2024-12-21,Working Professional,True,2024-12-21
1836,33,Sakshi Singh,Female,28,2025-07-09,Working Professional,True,2025-07-09
1837,35,Pallavi Mathur,Female,18,2025-09-17,Student,False,2025-09-17
1838,33,Tanya Mathur,Female,40,2025-06-21,Working Professional,True,2025-06-21
1839,32,Payal Batra,Female,33,2025-10-22,Family,True,2025-10-22
1840,38,Vivaan Goyal,Male,41,2024-03-25,Family,True,2024-03-25
1841,33,Kunal Kapoor,Male,23,2024-04-27,Student,True,2024-04-27
1842,35,Laksh Arora,Male,23,2024-09-21,Working Professional,True,2024-09-21
1843,37,Rishabh Gupta,Male,31,2025-12-16,Working Professional,True,2025-12-16
1844,34,Mehak Goyal,Female,28,2025-09-26,Working Professional,True,2025-09-26
1845,34,Sanya Chopra,Female,31,2024-10-23,Working Professional,True,2024-10-23
1846,32,Naman Batra,Male,31,2024-07-11,Working Professional,True,2024-07-11
1847,36,Payal Chopra,Female,21,2024-10-11,Student,True,2024-10-11
1848,39,Shivani Agarwal,Female,19,2025-06-12,Student,False,2025-06-12
1849,38,Rahul Khanna,Male,38,2025-03-14,Working Professional,False,2025-03-14
1850,33,Mehak Kapoor,Female,24,2025-10-11,Student,False,2025-10-11
1851,35,Kunal Chopra,Male,28,2025-02-08,Working Professional,True,2025-02-08
1852,37,Aditi Chopra,Female,25,2025-05-20,Student,True,2025-05-20
1853,36,Rahul Verma,Male,35,2025-09-26,Family,True,2025-09-26
1854,34,Manav Mathur,Male,53,2025-01-25,Family,True,2025-01-25
1855,32,Aman Kapoor,Male,24,2024-04-18,Student,True,2024-04-18
1856,39,Gaurav Malhotra,Other,25,2024-10-07,Student,True,2024-10-07
1857,38,Kabir Verma,Male,22,2025-10-02,Student,False,2025-10-02
1858,39,Ishita Chopra,Female,34,2024-04-02,Family,True,2024-04-02
1859,36,Tanya Malhotra,Female,21,2024-12-26,Student,True,2024-12-26
1860,39,Kunal Arora,Male,32,2024-09-07,Working Professional,True,2024-09-07
1861,37,Vivaan Batra,Male,40,2024-03-13,Family,False,2024-03-13
1862,33,Rajat Chopra,Other,28,2025-12-07,Working Professional,True,2025-12-07
1863,35,Ansh Singh,Male,24,2025-03-05,Working Professional,True,2025-03-05
1864,39,Ansh Malhotra,Male,39,2024-10-29,Family,True,2024-10-29
1865,34,Aditi Sharma,Female,39,2025-09-19,Working Professional,True,2025-09-19
1866,33,Sanya Malhotra,Female,28,2024-04-18,Working Professional,True,2024-04-18
1867,33,Mehak Sharma,Female,45,2025-03-11,Family,False,2025-03-11
1868,32,Mehak Singh,Female,30,2025-01-23,Working Professional,False,2025-01-23
1869,36,Manav Verma,Male,26,2024-10-12,Food Enthusiast,True,2024-10-12
1870,38,Adarsh Arora,Male,25,2024-09-11,Student,True,2024-09-11
1871,34,Rishabh Sharma,Male,27,2025-11-24,Food Enthusiast,False,2025-11-24
1872,38,Rajat Saxena,Male,19,2024-05-25,Student,True,2024-05-25
1873,34,Yuvraj Saxena,Male,31,2024-11-26,Working Professional,True,2024-11-26
1874,39,Aditi Kapoor,Female,30,2025-08-22,Working Professional,True,2025-08-22
1875,38,Sanya Sharma,Female,20,2024-10-08,Student,True,2024-10-08
1876,38,Sanya Singh,Female,20,2024-07-19,Student,True,2024-07-19
1877,32,Gaurav Khanna,Male,25,2025-08-06,Student,True,2025-08-06
1878,37,Payal Gupta,Female,30,2024-07-26,Working Professional,True,2024-07-26
1879,35,Naman Tandon,Male,21,2024-11-26,Student,True,2024-11-26
1880,32,Anjali Tandon,Female,33,2025-08-15,Working Professional,True,2025-08-15
1881,36,Tushar Goyal,Male,32,2024-06-19,Working Professional,False,2024-06-19
1882,35,Ishita Mathur,Female,33,2025-09-15,Working Professional,True,2025-09-15
1883,37,Simran Mathur,Female,19,2025-07-04,Student,True,2025-07-04
1884,32,Manav Agarwal,Male,47,2025-03-04,Family,True,2025-03-04
1885,32,Nikita Singh,Female,38,2025-12-29,Working Professional,True,2025-12-29
1886,32,Gaurav Singh,Male,43,2024-03-15,Family,True,2024-03-15
1887,34,Tushar Malhotra,Male,23,2024-07-14,Student,True,2024-07-14
1888,36,Ritika Agarwal,Female,35,2025-04-06,Family,True,2025-04-06
1889,34,Krish Agarwal,Male,39,2024-10-05,Working Professional,True,2024-10-05
1890,36,Naina Goyal,Female,29,2024-03-16,Working Professional,True,2024-03-16
1891,33,Naman Malhotra,Male,31,2024-09-30,Family,True,2024-09-30
1892,32,Ritika Batra,Female,38,2024-12-20,Family,True,2024-12-20
1893,36,Priya Verma,Female,20,2024-04-24,Student,True,2024-04-24
1894,39,Mehak Chopra,Female,43,2024-08-27,Food Enthusiast,True,2024-08-27
1895,36,Raghav Arora,Male,28,2025-01-30,Working Professional,True,2025-01-30
1896,37,Vivaan Arora,Male,40,2024-11-28,Food Enthusiast,True,2024-11-28
1897,39,Arpit Chopra,Male,20,2024-09-16,Student,True,2024-09-16
1898,37,Sakshi Verma,Female,27,2024-05-06,Working Professional,True,2024-05-06
1899,39,Anjali Kapoor,Female,18,2025-01-28,Student,True,2025-01-28
1900,39,Diya Chopra,Female,24,2025-03-13,Student,False,2025-03-13
1901,35,Kritika Batra,Female,41,2024-05-26,Family,True,2024-05-26
1902,39,Manav Gupta,Male,24,2025-02-07,Working Professional,True,2025-02-07
1903,37,Sanya Saxena,Female,20,2025-07-01,Student,True,2025-07-01
1904,34,Laksh Tandon,Male,40,2024-07-11,Working Professional,True,2024-07-11
1905,36,Gaurav Gupta,Male,39,2024-06-27,Family,True,2024-06-27
1906,39,Kunal Singh,Male,45,2024-05-18,Food Enthusiast,True,2024-05-18
1907,39,Adarsh Chopra,Male,43,2024-04-26,Family,True,2024-04-26
1908,37,Vivaan Tandon,Male,33,2024-08-04,Working Professional,True,2024-08-04
1909,38,Kritika Arora,Female,33,2025-06-01,Working Professional,True,2025-06-01
1910,38,Muskan Chopra,Female,54,2024-08-25,Family,True,2024-08-25
1911,37,Naman Goyal,Male,34,2025-09-21,Working Professional,True,2025-09-21
1912,36,Priya Kapoor,Female,30,2025-06-27,Working Professional,False,2025-06-27
1913,32,Sneha Agarwal,Female,37,2025-09-28,Family,True,2025-09-28
1914,33,Rahul Goyal,Male,42,2025-05-12,Food Enthusiast,False,2025-05-12
1915,35,Rahul Saxena,Male,31,2025-01-16,Family,True,2025-01-16
1916,32,Riya Chopra,Female,35,2025-04-05,Working Professional,True,2025-04-05
1917,38,Tanya Verma,Female,24,2024-05-21,Student,True,2024-05-21
1918,35,Muskan Goyal,Female,22,2024-04-29,Student,True,2024-04-29
1919,38,Sanya Khanna,Female,24,2024-08-20,Working Professional,False,2024-08-20
1920,32,Ritika Mathur,Female,28,2025-10-09,Working Professional,True,2025-10-09
1921,38,Ritika Chopra,Female,50,2025-07-19,Family,True,2025-07-19
1922,33,Payal Tandon,Female,33,2024-08-04,Family,True,2024-08-04
1923,38,Priya Mathur,Female,36,2025-05-01,Food Enthusiast,True,2025-05-01
1924,38,Vivaan Singh,Male,46,2024-04-30,Family,True,2024-04-30
1925,37,Naman Agarwal,Male,24,2024-10-15,Student,True,2024-10-15
1926,34,Mohit Kapoor,Male,52,2025-12-05,Family,True,2025-12-05
1927,37,Ishita Goyal,Female,29,2024-10-31,Working Professional,True,2024-10-31
1928,38,Aman Chopra,Male,39,2024-05-19,Working Professional,True,2024-05-19
1929,34,Gaurav Kapoor,Male,42,2024-10-22,Family,True,2024-10-22
1930,37,Riya Saxena,Female,39,2024-03-23,Working Professional,True,2024-03-23
1931,37,Payal Malhotra,Female,25,2025-06-27,Student,False,2025-06-27
1932,39,Arpit Goyal,Male,23,2024-07-11,Student,False,2024-07-11
1933,36,Gaurav Agarwal,Male,20,2024-07-24,Student,True,2024-07-24
1934,39,Simran Singh,Female,25,2025-09-28,Working Professional,False,2025-09-28
1935,39,Adarsh Khanna,Male,20,2024-12-11,Student,True,2024-12-11
1936,32,Krish Batra,Male,39,2025-04-21,Working Professional,True,2025-04-21
1937,38,Adarsh Tandon,Male,19,2024-08-26,Student,True,2024-08-26
1938,35,Riya Singh,Female,24,2024-08-03,Working Professional,True,2024-08-03
1939,35,Payal Arora,Female,24,2025-03-25,Student,True,2025-03-25
1940,38,Rajat Batra,Male,39,2025-12-22,Working Professional,True,2025-12-22
1941,36,Rajat Kapoor,Male,32,2024-10-26,Food Enthusiast,True,2024-10-26
1942,38,Gaurav Verma,Male,55,2025-04-09,Family,False,2025-04-09
1943,34,Sakshi Batra,Female,31,2025-11-15,Working Professional,False,2025-11-15
1944,33,Manav Saxena,Male,55,2024-11-15,Family,True,2024-11-15
1945,34,Laksh Agarwal,Male,37,2024-05-04,Working Professional,True,2024-05-04
1946,34,Kabir Gupta,Male,40,2024-04-10,Working Professional,False,2024-04-10
1947,38,Ritika Sharma,Female,55,2025-03-27,Family,True,2025-03-27
1948,35,Shivani Saxena,Female,39,2025-12-01,Food Enthusiast,True,2025-12-01
1949,32,Diya Goyal,Female,26,2024-09-24,Working Professional,True,2024-09-24
1950,36,Raghav Khanna,Male,33,2024-11-08,Food Enthusiast,True,2024-11-08
1951,34,Diya Arora,Female,30,2025-07-23,Working Professional,True,2025-07-23
1952,32,Nikita Gupta,Female,32,2025-04-30,Working Professional,True,2025-04-30
1953,34,Krish Kapoor,Male,18,2024-06-30,Student,True,2024-06-30
1954,39,Anjali Saxena,Female,42,2024-12-06,Food Enthusiast,False,2024-12-06
1955,36,Muskan Gupta,Female,35,2025-05-19,Working Professional,True,2025-05-19
1956,35,Yuvraj Chopra,Male,40,2024-12-30,Working Professional,False,2024-12-30
1957,38,Krish Khanna,Male,37,2024-08-04,Family,True,2024-08-04
1958,36,Payal Khanna,Female,52,2024-02-03,Family,True,2024-02-03
1959,35,Rishabh Saxena,Male,26,2025-07-23,Working Professional,True,2025-07-23
1960,32,Kabir Goyal,Male,36,2025-06-08,Working Professional,True,2025-06-08
1961,36,Ishita Arora,Female,20,2024-11-25,Student,True,2024-11-25
1962,36,Aryan Tandon,Male,38,2024-10-25,Family,True,2024-10-25
1963,37,Aryan Mathur,Male,31,2024-03-07,Working Professional,True,2024-03-07
1964,33,Tushar Saxena,Male,38,2024-09-27,Working Professional,True,2024-09-27
1965,39,Kabir Chopra,Male,21,2024-10-05,Student,False,2024-10-05
1966,38,Rahul Arora,Male,20,2024-03-26,Student,True,2024-03-26
1967,34,Nikita Goyal,Female,41,2025-05-06,Family,True,2025-05-06
1968,38,Ansh Sharma,Male,18,2025-08-02,Student,True,2025-08-02
1969,34,Yuvraj Kapoor,Male,30,2024-08-01,Working Professional,False,2024-08-01
1970,36,Sakshi Chopra,Female,25,2024-04-11,Student,True,2024-04-11
1971,34,Aman Tandon,Male,27,2025-11-27,Working Professional,True,2025-11-27
1972,38,Yuvraj Tandon,Male,32,2025-08-07,Working Professional,True,2025-08-07
1973,34,Naman Mathur,Male,20,2025-05-23,Student,True,2025-05-23
1974,37,Laksh Goyal,Male,28,2024-08-17,Working Professional,True,2024-08-17
1975,33,Tanya Singh,Female,48,2025-11-10,Family,True,2025-11-10
1976,36,Rishabh Malhotra,Male,32,2025-09-15,Family,True,2025-09-15
1977,33,Krish Singh,Male,19,2025-09-03,Student,True,2025-09-03
1978,34,Arpit Sharma,Male,40,2025-10-15,Working Professional,True,2025-10-15
1979,34,Arpit Khanna,Male,48,2025-08-28,Family,True,2025-08-28
1980,33,Aryan Kapoor,Male,37,2025-07-25,Family,False,2025-07-25
1981,35,Ritika Verma,Female,19,2024-11-29,Student,True,2024-11-29
1982,39,Nikita Mathur,Female,30,2025-12-02,Family,True,2025-12-02
1983,39,Aman Singh,Male,36,2024-09-30,Working Professional,True,2024-09-30
1984,34,Tanya Tandon,Female,32,2024-02-27,Working Professional,True,2024-02-27
1985,38,Pallavi Sharma,Female,52,2024-05-30,Family,True,2024-05-30
1986,36,Sakshi Khanna,Female,23,2024-07-05,Student,True,2024-07-05
1987,39,Anjali Mathur,Female,49,2025-10-24,Family,True,2025-10-24
1988,39,Kritika Agarwal,Female,20,2025-05-17,Student,True,2025-05-17
1989,33,Aditi Gupta,Female,33,2025-03-03,Working Professional,True,2025-03-03
1990,34,Ritika Tandon,Female,22,2025-08-08,Student,True,2025-08-08
1991,36,Tushar Sharma,Male,19,2024-01-13,Student,False,2024-01-13
1992,36,Raghav Verma,Male,55,2025-11-07,Family,True,2025-11-07
1993,37,Ansh Kapoor,Male,34,2024-06-29,Working Professional,True,2024-06-29
1994,35,Kritika Sharma,Female,31,2025-03-18,Family,True,2025-03-18
1995,32,Krish Verma,Male,24,2024-09-21,Working Professional,True,2024-09-21
1996,37,Kabir Tandon,Male,31,2025-03-26,Working Professional,True,2025-03-26
1997,37,Ansh Goyal,Male,35,2024-07-31,Working Professional,True,2024-07-31
1998,37,Adarsh Malhotra,Male,35,2025-02-03,Working Professional,True,2025-02-03
1999,36,Anjali Chopra,Female,39,2024-11-09,Family,True,2024-11-09
2000,37,Rajat Gupta,Male,30,2025-10-16,Working Professional,True,2025-10-16
